Location,县区,目标月份,省,市,县,观测点,经度,纬度,记录人,时间起,时间止,Species,IOC_14.1,English,旧学名,Order,Family,number,报告ID,dist_km
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Hemixos castanonotus,PASSERIFORMES,Pycnonotidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,PASSERIFORMES,Timaliidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,灰胸竹鸡,Bambusicola thoracicus,Chinese Bamboo Partridge,Bambusicola thoracicus,GALLIFORMES,Phasianidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,红角鸮,Otus sunia,Oriental Scops Owl,Otus sunia,STRIGIFORMES,Strigidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Pericrocotus speciosus,PASSERIFORMES,Campephagidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,黑冠鹃隼,Aviceda leuphotes,Black Baza,Aviceda leuphotes,ACCIPITRIFORMES,Accipitridae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,yht09,2024-07-13 21:02,2024-07-14 15:00,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,1,4fa4a1cc-2a3e-4cc5-9342-0cf612d2bf73,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,凤头鹰,Accipiter trivirgatus,Crested Goshawk,Accipiter trivirgatus,ACCIPITRIFORMES,Accipitridae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,噪鹃,Eudynamys scolopaceus,Asian Koel,Eudynamys scolopaceus,CUCULIFORMES,Cuculidae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,大拟啄木鸟,Psilopogon virens,Great Barbet,Psilopogon virens,PICIFORMES,Megalaimidae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,5,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,红嘴蓝鹊,Urocissa erythroryncha,Red-billed Blue Magpie,Urocissa erythroryncha,PASSERIFORMES,Corvidae,3,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,红尾水鸲,Phoenicurus fuliginosus,Plumbeous Water Redstart,Phoenicurus fuliginosus,PASSERIFORMES,Muscicapidae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,赤红山椒鸟,Pericrocotus speciosus,Scarlet Minivet,Pericrocotus speciosus,PASSERIFORMES,Campephagidae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,黑冠鹃隼,Aviceda leuphotes,Black Baza,Aviceda leuphotes,ACCIPITRIFORMES,Accipitridae,2,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭自然科普园,113.09005,24.92770,CynthiaJun,2024-07-15 11:00,2024-07-15 12:00,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,1,a0c23e06-d2c1-4b9c-a4f7-28cc5f40aa0e,0.921
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,广东南岭国家级自然保护区,113.08919,24.91911,曾祥喆,2024-07-17 21:29,2024-07-18 21:29,中华鹧鸪,Francolinus pintadeanus,Chinese Francolin,Francolinus pintadeanus,GALLIFORMES,Phasianidae,5,bdfe9963-13f9-419f-8c59-e43f62cd267d,0.764
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,广东南岭国家级自然保护区,113.08919,24.91911,曾祥喆,2024-07-17 21:29,2024-07-18 21:29,华南斑胸钩嘴鹛,Erythrogenys swinhoei,Grey-sided Scimitar Babbler,Erythrogenys swinhoei,PASSERIFORMES,Timaliidae,1,bdfe9963-13f9-419f-8c59-e43f62cd267d,0.764
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,广东南岭国家级自然保护区,113.08919,24.91911,曾祥喆,2024-07-17 21:29,2024-07-18 21:29,雉鸡,Phasianus colchicus,Common Pheasant,Phasianus colchicus,GALLIFORMES,Phasianidae,1,bdfe9963-13f9-419f-8c59-e43f62cd267d,0.764
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,广东南岭国家级自然保护区,113.08919,24.91911,曾祥喆,2024-07-17 21:29,2024-07-18 21:29,白鹇,Lophura nycthemera,Silver Pheasant,Lophura nycthemera,GALLIFORMES,Phasianidae,3,bdfe9963-13f9-419f-8c59-e43f62cd267d,0.764
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,广东南岭国家级自然保护区,113.08919,24.91911,曾祥喆,2024-07-17 21:29,2024-07-18 21:29,红头咬鹃,Harpactes erythrocephalus,Red-headed Trogon,Harpactes erythrocephalus,TROGONIFORMES,Trogonidae,2,bdfe9963-13f9-419f-8c59-e43f62cd267d,0.764
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,三宝鸟,Eurystomus orientalis,Oriental Dollarbird,Eurystomus orientalis,CORACIIFORMES,Coraciidae,3,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,斑文鸟,Lonchura punctulata,Scaly-breasted Munia,Lonchura punctulata,PASSERIFORMES,Estrildidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Hemixos castanonotus,PASSERIFORMES,Pycnonotidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,栗颈凤鹛,Staphida torqueola,Indochinese Yuhina,Staphida torqueola,PASSERIFORMES,Zosteropidae,6,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,灰树鹊,Dendrocitta formosae,Grey Treepie,Dendrocitta formosae,PASSERIFORMES,Corvidae,5,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,珠颈斑鸠,Spilopelia chinensis,Spotted Dove,Spilopelia chinensis,COLUMBIFORMES,Columbidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,白喉红臀鹎,Pycnonotus aurigaster,Sooty-headed Bulbul,Pycnonotus aurigaster,PASSERIFORMES,Pycnonotidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,白鹇,Lophura nycthemera,Silver Pheasant,Lophura nycthemera,GALLIFORMES,Phasianidae,3,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,白鹡鸰,Motacilla alba,White Wagtail,Motacilla alba,PASSERIFORMES,Motacillidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,红角鸮,Otus sunia,Oriental Scops Owl,Otus sunia,STRIGIFORMES,Strigidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,蓝喉蜂虎,Merops viridis,Blue-throated Bee-eater,Merops viridis,CORACIIFORMES,Meropidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,蛇雕,Spilornis cheela,Crested Serpent Eagle,Spilornis cheela,ACCIPITRIFORMES,Accipitridae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Spizixos semitorques,PASSERIFORMES,Pycnonotidae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,麻雀,Passer montanus,Eurasian Tree Sparrow,Passer montanus,PASSERIFORMES,Passeridae,1,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,黑冠鹃隼,Aviceda leuphotes,Black Baza,Aviceda leuphotes,ACCIPITRIFORMES,Accipitridae,3,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,南岭国家森林公园,113.08938,24.91905,董哥,2024-07-19 11:00,2024-07-21 18:00,黑眉拟啄木鸟,Psilopogon faber,Chinese Barbet,Psilopogon faber,PICIFORMES,Megalaimidae,3,21cbd63c-a12e-49b3-b943-b485ef0cd0c7,0.783
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Hemixos castanonotus,PASSERIFORMES,Pycnonotidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,栗颈凤鹛,Staphida torqueola,Indochinese Yuhina,Staphida torqueola,PASSERIFORMES,Zosteropidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,白腹凤鹛,Erpornis zantholeuca,White-bellied Erpornis,Erpornis zantholeuca,PASSERIFORMES,Vireonidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Ixos mcclellandii,PASSERIFORMES,Pycnonotidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Spizixos semitorques,PASSERIFORMES,Pycnonotidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Hypsipetes leucocephalus,PASSERIFORMES,Pycnonotidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,乳源瑶族自治县南岭国家森林公园,113.08822,24.91748,蒋魔,2024-07-21 18:00,2024-07-21 19:00,黑领噪鹛,Pterorhinus pectoralis,Greater Necklaced Laughingthrush,Pterorhinus pectoralis,PASSERIFORMES,Leiothrichidae,1,47f5eb4c-3f32-419a-ad7a-0fe55a2be25e,0.716
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,三宝鸟,Eurystomus orientalis,Oriental Dollarbird,Eurystomus orientalis,CORACIIFORMES,Coraciidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,中杜鹃,Cuculus saturatus,Himalayan Cuckoo,Cuculus saturatus,CUCULIFORMES,Cuculidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,灰胸竹鸡,Bambusicola thoracicus,Chinese Bamboo Partridge,Bambusicola thoracicus,GALLIFORMES,Phasianidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,绿翅短脚鹎,Ixos mcclellandii,Mountain Bulbul,Ixos mcclellandii,PASSERIFORMES,Pycnonotidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,远东树莺,Horornis canturians,Manchurian Bush Warbler,Horornis canturians,PASSERIFORMES,Cettiidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,黑冠鹃隼,Aviceda leuphotes,Black Baza,Aviceda leuphotes,ACCIPITRIFORMES,Accipitridae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-07,广东省,,乳源瑶族自治县,莽山国家森林公园-南岭,113.05303,24.94359,翠鸟车迷,2024-07-24 10:45,2024-07-24 15:45,黑短脚鹎,Hypsipetes leucocephalus,Black Bulbul,Hypsipetes leucocephalus,PASSERIFORMES,Pycnonotidae,1,bd1512d0-bc68-4be9-a0ff-0649594a47fd,3.211
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,北红尾鸲,Phoenicurus auroreus,Daurian Redstart,Phoenicurus auroreus,PASSERIFORMES,Muscicapidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,棕背伯劳,Lanius schach,Long-tailed Shrike,Lanius schach,PASSERIFORMES,Laniidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,灰头鹀,Emberiza spodocephala,Black-faced Bunting,Emberiza spodocephala,PASSERIFORMES,Emberizidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,灰背燕尾,Enicurus schistaceus,Slaty-backed Forktail,Enicurus schistaceus,PASSERIFORMES,Muscicapidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,灰胸竹鸡,Bambusicola thoracicus,Chinese Bamboo Partridge,Bambusicola thoracicus,GALLIFORMES,Phasianidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,白眉鹀,Emberiza tristrami,Tristram's Bunting,Emberiza tristrami,PASSERIFORMES,Emberizidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,红胁蓝尾鸲,Tarsiger cyanurus,Red-flanked Bluetail,Tarsiger cyanurus,PASSERIFORMES,Muscicapidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,领雀嘴鹎,Spizixos semitorques,Collared Finchbill,Spizixos semitorques,PASSERIFORMES,Pycnonotidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,鸳鸯,Aix galericulata,Mandarin Duck,Aix galericulata,ANSERIFORMES,Anatidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,南岭,113.05478,24.91578,OHC666,2024-12-18 07:00,2024-12-18 12:00,黑水鸡,Gallinula chloropus,Common Moorhen,Gallinula chloropus,GRUIFORMES,Rallidae,1,329ccf39-3f65-4800-8f24-6f964ad26e6d,0.908
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,北红尾鸲,Phoenicurus auroreus,Daurian Redstart,Phoenicurus auroreus,PASSERIFORMES,Muscicapidae,2,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,大拟啄木鸟,Psilopogon virens,Great Barbet,Psilopogon virens,PICIFORMES,Megalaimidae,1,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,大斑啄木鸟,Dendrocopos major,Great Spotted Woodpecker,Dendrocopos major,PICIFORMES,Picidae,1,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,山斑鸠,Streptopelia orientalis,Oriental Turtle Dove,Streptopelia orientalis,COLUMBIFORMES,Columbidae,6,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,树鹨,Anthus hodgsoni,Olive-backed Pipit,Anthus hodgsoni,PASSERIFORMES,Motacillidae,1,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,栗背短脚鹎,Hemixos castanonotus,Chestnut Bulbul,Hemixos castanonotus,PASSERIFORMES,Pycnonotidae,8,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,栗颈凤鹛,Staphida torqueola,Indochinese Yuhina,Staphida torqueola,PASSERIFORMES,Zosteropidae,20,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,棕脸鹟莺,Abroscopus albogularis,Rufous-faced Warbler,Abroscopus albogularis,PASSERIFORMES,Cettiidae,15,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,棕颈钩嘴鹛,Pomatorhinus ruficollis,Streak-breasted Scimitar Babbler,Pomatorhinus ruficollis,PASSERIFORMES,Timaliidae,4,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,淡眉雀鹛,Alcippe hueti,Huet's Fulvetta,Alcippe hueti,PASSERIFORMES,Alcippeidae,20,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,灰喉山椒鸟,Pericrocotus solaris,Grey-chinned Minivet,Pericrocotus solaris,PASSERIFORMES,Campephagidae,20,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,画眉,Garrulax canorus,Chinese Hwamei,Garrulax canorus,PASSERIFORMES,Leiothrichidae,4,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
Nanling,乳源瑶族自治县,2024-12,广东省,,乳源瑶族自治县,乳源瑶族自治县五指山林场(森林派出所)西北100米,113.09146,24.92579,一叶知秋0,2024-12-25 08:04,2024-12-25 11:04,白头鹎,Pycnonotus sinensis,Light-vented Bulbul,Pycnonotus sinensis,PASSERIFORMES,Pycnonotidae,2,f214979d-2e8c-447a-aaee-2da61cadbfcc,0.943
